steam_appid,name,steam_release_date,release_month,release_date_source,in_vndb,in_steam_visual_novel_tag,set_category,in_target_scope,exclusion_reason,vndb_ids,vndb_release_ids,vndb_titles,vndb_rtypes,vndb_official,steam_title,price_text,is_free,store_url,vndb_url
3773260,穿越日记,2025-09-30,2025-09,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,穿越日记,$7.99,False,https://store.steampowered.com/app/3773260/,
3168400,Awaken Infinity,2025-10-01,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Awaken Infinity,-75%,False,https://store.steampowered.com/app/3168400/,
4019910,Integral Survival,2025-10-01,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Integral Survival,$1.99,False,https://store.steampowered.com/app/4019910/,
3485220,Murder Is Game Over: Murder Otaku,2025-10-01,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Murder Is Game Over: Murder Otaku,$5.99,False,https://store.steampowered.com/app/3485220/,
2849130,Shadows Over Harken,2025-10-01,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Shadows Over Harken,$2.99,False,https://store.steampowered.com/app/2849130/,
3918880,禍ツ祓イ,2025-10-01,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,禍ツ祓イ,Free,True,https://store.steampowered.com/app/3918880/,
1033380,Skate & Date,2025-10-04,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Skate & Date,$9.99,False,https://store.steampowered.com/app/1033380/,
4023500,Frob: The Incident,2025-10-05,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Frob: The Incident,$5.99,False,https://store.steampowered.com/app/4023500/,
2946750,BYTE,2025-10-06,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,BYTE,$11.99,False,https://store.steampowered.com/app/2946750/,
4016720,POHMIELISKO,2025-10-06,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,POHMIELISKO,$6.99,False,https://store.steampowered.com/app/4016720/,
3975930,Road to Karatl,2025-10-06,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Road to Karatl,-50%,False,https://store.steampowered.com/app/3975930/,
2870530,Battle Suit Aces,2025-10-07,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Battle Suit Aces,$24.99,False,https://store.steampowered.com/app/2870530/,
3191280,"Brother, Get The Oats",2025-10-07,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,"Brother, Get The Oats",$7.00,False,https://store.steampowered.com/app/3191280/,
3588970,Heroic Songs: the Remix!,2025-10-07,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Heroic Songs: the Remix!,$16.99,False,https://store.steampowered.com/app/3588970/,
3192840,Onto Maizilind Unto Infinity,2025-10-07,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Onto Maizilind Unto Infinity,Free,True,https://store.steampowered.com/app/3192840/,
3632910,Gumshoe Detective Agency: The First Case,2025-10-08,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Gumshoe Detective Agency: The First Case,$9.99,False,https://store.steampowered.com/app/3632910/,
3962160,時空簡訊,2025-10-08,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,時空簡訊,$2.99,False,https://store.steampowered.com/app/3962160/,
3889270,Clicker Astro Planet,2025-10-09,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Clicker Astro Planet,$1.99,False,https://store.steampowered.com/app/3889270/,
2212520,The Last Werewolf,2025-10-09,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,The Last Werewolf,$6.99,False,https://store.steampowered.com/app/2212520/,
3091010,イカスミポーション,2025-10-09,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,イカスミポーション,$9.99,False,https://store.steampowered.com/app/3091010/,
4014080,Hydrodynamics of Hope & Optimism,2025-10-10,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Hydrodynamics of Hope & Optimism,Free,True,https://store.steampowered.com/app/4014080/,
3548270,Next of Kin: Fidelity,2025-10-10,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Next of Kin: Fidelity,$3.99,False,https://store.steampowered.com/app/3548270/,
2279440,Soul Mates,2025-10-10,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Soul Mates,$12.99,False,https://store.steampowered.com/app/2279440/,
3787000,Fading Lights,2025-10-12,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Fading Lights,Free,True,https://store.steampowered.com/app/3787000/,
2891020,Undusted: Letters from the Past,2025-10-13,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Undusted: Letters from the Past,-20%,False,https://store.steampowered.com/app/2891020/,
3926220,Soul Sorter: A Morality Personality Test,2025-10-14,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Soul Sorter: A Morality Personality Test,$0.99,False,https://store.steampowered.com/app/3926220/,
3687630,Such a guy,2025-10-14,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Such a guy,$12.99,False,https://store.steampowered.com/app/3687630/,
3339410,BA: The City Within,2025-10-15,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,BA: The City Within,Free,True,https://store.steampowered.com/app/3339410/,
3604780,Sunken Engine,2025-10-16,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Sunken Engine,$9.99,False,https://store.steampowered.com/app/3604780/,
4060630,Soul Nine,2025-10-17,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Soul Nine,$16.99,False,https://store.steampowered.com/app/4060630/,
3347280,.HEADSPACE,2025-10-20,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,.HEADSPACE,$1.99,False,https://store.steampowered.com/app/3347280/,
3956170,ステータス確認探偵,2025-10-20,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,ステータス確認探偵,Free,True,https://store.steampowered.com/app/3956170/,
2903160,Midori no Kaori,2025-10-21,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Midori no Kaori,$9.99,False,https://store.steampowered.com/app/2903160/,
3085660,Side Alley,2025-10-21,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Side Alley,$13.99,False,https://store.steampowered.com/app/3085660/,
3391420,修仙实操手册,2025-10-21,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,修仙实操手册,$6.99,False,https://store.steampowered.com/app/3391420/,
3360990,Cook or Be Cooked: Your next meal could be your last—or your true love,2025-10-22,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Cook or Be Cooked: Your next meal could be your last—or your true love,$4.99,False,https://store.steampowered.com/app/3360990/,
2592160,Dispatch,2025-10-22,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Dispatch,$29.99,False,https://store.steampowered.com/app/2592160/,
3779910,Elegant Sleuth:Mystic Family,2025-10-22,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Elegant Sleuth:Mystic Family,$6.99,False,https://store.steampowered.com/app/3779910/,
2740020,Meowphoria,2025-10-22,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Meowphoria,$9.99,False,https://store.steampowered.com/app/2740020/,
2999060,Politics The Game,2025-10-22,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Politics The Game,$9.99,False,https://store.steampowered.com/app/2999060/,
3809570,100 Cats Lost in Turkey Find & Color,2025-10-23,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,100 Cats Lost in Turkey Find & Color,Free,True,https://store.steampowered.com/app/3809570/,
3875630,Dark Flowers: Tiny Starlight,2025-10-23,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Dark Flowers: Tiny Starlight,$1.99,False,https://store.steampowered.com/app/3875630/,
3926150,Fortiori,2025-10-23,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Fortiori,$8.40,False,https://store.steampowered.com/app/3926150/,
3107360,Grooveyard,2025-10-23,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Grooveyard,$4.99,False,https://store.steampowered.com/app/3107360/,
4049470,INFERIAE,2025-10-23,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,INFERIAE,-50%,False,https://store.steampowered.com/app/4049470/,
4033430,My Peephole: Hotel Harborview,2025-10-23,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,My Peephole: Hotel Harborview,$5.99,False,https://store.steampowered.com/app/4033430/,
3779920,Mystery Island：Enigmatic Painting,2025-10-23,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Mystery Island：Enigmatic Painting,$6.99,False,https://store.steampowered.com/app/3779920/,
3844830,Tipsy Cat,2025-10-23,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Tipsy Cat,$3.99,False,https://store.steampowered.com/app/3844830/,
3371110,UltraGirl Alters,2025-10-23,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,UltraGirl Alters,$19.99,False,https://store.steampowered.com/app/3371110/,
3355380,Pal-Mon,2025-10-24,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Pal-Mon,Free,True,https://store.steampowered.com/app/3355380/,
4010330,Sabbatical In Merzouga,2025-10-24,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Sabbatical In Merzouga,$5.99,False,https://store.steampowered.com/app/4010330/,
3786150,Tiny Company,2025-10-24,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Tiny Company,$4.99,False,https://store.steampowered.com/app/3786150/,
2377250,Whimel Academy,2025-10-24,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Whimel Academy,$14.99,False,https://store.steampowered.com/app/2377250/,
3909220,Yuki「清醒梦」,2025-10-24,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Yuki「清醒梦」,Free,True,https://store.steampowered.com/app/3909220/,
4054820,Murder Mystery Stories,2025-10-25,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Murder Mystery Stories,$11.99,False,https://store.steampowered.com/app/4054820/,
3996270,What Every Man Wants,2025-10-25,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,What Every Man Wants,$11.99,False,https://store.steampowered.com/app/3996270/,
4025330,林葬屋前传：冥声,2025-10-25,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,林葬屋前传：冥声,$6.99,False,https://store.steampowered.com/app/4025330/,
3977400,Conquering of the Royal Keep,2025-10-27,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Conquering of the Royal Keep,Free,True,https://store.steampowered.com/app/3977400/,
4036740,Edge,2025-10-27,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Edge,$3.99,False,https://store.steampowered.com/app/4036740/,
4056220,Samuel Prince Attorney at Law Chapter 3,2025-10-27,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Samuel Prince Attorney at Law Chapter 3,$4.99,False,https://store.steampowered.com/app/4056220/,
3203160,Talk to Me Human,2025-10-27,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Talk to Me Human,$9.99,False,https://store.steampowered.com/app/3203160/,
3829350,Vribyss Refuge™ Metamorphosis,2025-10-28,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Vribyss Refuge™ Metamorphosis,$1.99,False,https://store.steampowered.com/app/3829350/,
4068910,Figures Of Shadows,2025-10-29,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Figures Of Shadows,$0.99,False,https://store.steampowered.com/app/4068910/,
4073560,Nullwake,2025-10-29,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Nullwake,$5.99,False,https://store.steampowered.com/app/4073560/,
3868610,Glitch,2025-10-30,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Glitch,$1.99,False,https://store.steampowered.com/app/3868610/,
3756520,PIXEL DASH: Toast of Destiny,2025-10-30,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,PIXEL DASH: Toast of Destiny,$7.99,False,https://store.steampowered.com/app/3756520/,
4093920,精神寄生,2025-10-30,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,精神寄生,Free,True,https://store.steampowered.com/app/4093920/,
3320020,Cats With Standards,2025-10-31,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Cats With Standards,$2.99,False,https://store.steampowered.com/app/3320020/,
3893070,Girl Werewolf Hamlet Saves Christmas,2025-10-31,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Girl Werewolf Hamlet Saves Christmas,$4.99,False,https://store.steampowered.com/app/3893070/,
4103080,SCHOLA SPIRITUS,2025-10-31,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,SCHOLA SPIRITUS,$4.99,False,https://store.steampowered.com/app/4103080/,
4098670,怪異ジャッジ・ドリーミー,2025-10-31,2025-10,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,怪異ジャッジ・ドリーミー,Free,True,https://store.steampowered.com/app/4098670/,
3664280,"Catfighter, In the Lands of Sinners",2025-11-02,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,"Catfighter, In the Lands of Sinners",$4.99,False,https://store.steampowered.com/app/3664280/,
4033120,emerald,2025-11-02,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,emerald,Free,True,https://store.steampowered.com/app/4033120/,
3982780,近所 - if -,2025-11-02,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,近所 - if -,$3.99,False,https://store.steampowered.com/app/3982780/,
3962070,"Crap Game, Don’t Play",2025-11-03,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,"Crap Game, Don’t Play",Free,True,https://store.steampowered.com/app/3962070/,
2836660,"Vyun, Kosmeya, And The Witch’s Curse",2025-11-03,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,"Vyun, Kosmeya, And The Witch’s Curse",-30%,False,https://store.steampowered.com/app/2836660/,
4096080,ま～する -第１章-,2025-11-03,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,ま～する -第１章-,$2.99,False,https://store.steampowered.com/app/4096080/,
4061580,ARIA-404: Labyrinth Protocol,2025-11-04,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,ARIA-404: Labyrinth Protocol,Free,True,https://store.steampowered.com/app/4061580/,
3701370,Cook for Me Grandpa!,2025-11-04,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Cook for Me Grandpa!,-15%,False,https://store.steampowered.com/app/3701370/,
4072790,Lily's Lil Barn Yard!,2025-11-04,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Lily's Lil Barn Yard!,$3.99,False,https://store.steampowered.com/app/4072790/,
3870960,Lost in Loss,2025-11-04,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Lost in Loss,$9.99,False,https://store.steampowered.com/app/3870960/,
1911200,Sultan Of Egypt,2025-11-04,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Sultan Of Egypt,-55%,False,https://store.steampowered.com/app/1911200/,
1634390,Ages of Cataria,2025-11-05,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Ages of Cataria,$19.99,False,https://store.steampowered.com/app/1634390/,
1848440,Foolish Mortals,2025-11-05,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Foolish Mortals,-20%,False,https://store.steampowered.com/app/1848440/,
4070590,세이프타운 탐정 넬의 사건 수첩 오션 아일랜드의 살인사건,2025-11-05,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,세이프타운 탐정 넬의 사건 수첩 오션 아일랜드의 살인사건,Free,True,https://store.steampowered.com/app/4070590/,
4119500,1711 Ireland: A Witch's Fate,2025-11-06,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,1711 Ireland: A Witch's Fate,$4.99,False,https://store.steampowered.com/app/4119500/,
1574570,Choice of Life: Samosbor,2025-11-06,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Choice of Life: Samosbor,-40%,False,https://store.steampowered.com/app/1574570/,
2016820,MAELSTROM LEGACY: The Tesla Mystery,2025-11-06,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,MAELSTROM LEGACY: The Tesla Mystery,$10.99,False,https://store.steampowered.com/app/2016820/,
3777020,Service with a Shotgun,2025-11-06,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Service with a Shotgun,$6.70,False,https://store.steampowered.com/app/3777020/,
3660220,Syberia - Remastered,2025-11-06,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Syberia - Remastered,-50%,False,https://store.steampowered.com/app/3660220/,
3099630,Academy Love Saga: Tennis Angels,2025-11-07,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Academy Love Saga: Tennis Angels,$8.99,False,https://store.steampowered.com/app/3099630/,
3364970,Alisa's Grimoire,2025-11-07,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Alisa's Grimoire,$16.99,False,https://store.steampowered.com/app/3364970/,
3982000,BUY SELL,2025-11-07,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,BUY SELL,$0.99,False,https://store.steampowered.com/app/3982000/,
4105240,Chakana,2025-11-08,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Chakana,$2.99,False,https://store.steampowered.com/app/4105240/,
3734680,我只是想让她们都幸福,2025-11-08,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,我只是想让她们都幸福,$9.99,False,https://store.steampowered.com/app/3734680/,
4104060,Garden Monsters,2025-11-09,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Garden Monsters,$4.99,False,https://store.steampowered.com/app/4104060/,
4023550,Paradyce,2025-11-09,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Paradyce,$5.99,False,https://store.steampowered.com/app/4023550/,
4068510,Detective Modo,2025-11-10,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,Detective Modo,$4.99,False,https://store.steampowered.com/app/4068510/,
4112350,MyMathHeroAdventure,2025-11-10,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,MyMathHeroAdventure,Free,True,https://store.steampowered.com/app/4112350/,
1446920,SneakyDoggie,2025-11-10,2025-11,steam_store_search,False,True,STEAM_ONLY,True,,,,,,,SneakyDoggie,Free,True,https://store.steampowered.com/app/1446920/,
